wavelength,n,kappa
574.64,1.0007536618232653,0
574.696,1.0007536577967688,0
574.752,1.0007536537714492,0
574.808,1.000753649747306,0
574.864,1.0007536457243387,0
574.92,1.0007536417025469,0
574.976,1.0007536376819302,0
575.032,1.000753633662488,0
575.088,1.00075362964422,0
575.144,1.0007536256271259,0
575.2,1.0007536216112047,0
575.256,1.0007536175964564,0
575.312,1.0007536135828805,0
575.368,1.0007536095704765,0
575.424,1.0007536055592436,0
575.48,1.000753601549182,0
575.5360000000001,1.0007535975402906,0
575.592,1.0007535935325693,0
575.648,1.0007535895260178,0
575.704,1.000753585520635,0
575.76,1.0007535815164212,0
575.816,1.0007535775133756,0
575.872,1.0007535735114976,0
575.928,1.0007535695107872,0
575.984,1.0007535655112434,0
576.04,1.000753561512866,0
576.096,1.0007535575156545,0
576.152,1.0007535535196086,0
576.208,1.0007535495247277,0
576.264,1.0007535455310115,0
576.32,1.0007535415384592,0
576.376,1.0007535375470706,0
576.432,1.0007535335568454,0
576.488,1.000753529567783,0
576.544,1.0007535255798827,0
576.6,1.0007535215931445,0
576.656,1.0007535176075675,0
576.712,1.0007535136231516,0
576.768,1.000753509639896,0
576.824,1.0007535056578007,0
576.88,1.0007535016768652,0
576.936,1.0007534976970884,0
576.992,1.0007534937184708,0
577.048,1.000753489741011,0
577.104,1.0007534857647093,0
577.16,1.000753481789565,0
577.216,1.0007534778155776,0
577.272,1.0007534738427464,0
577.328,1.0007534698710714,0
577.384,1.0007534659005521,0
577.44,1.0007534619311877,0
577.496,1.0007534579629782,0
577.552,1.0007534539959229,0
577.608,1.0007534500300213,0
577.664,1.000753446065273,0
577.72,1.0007534421016775,0
577.776,1.0007534381392347,0
577.832,1.0007534341779436,0
577.888,1.0007534302178043,0
577.944,1.000753426258816,0
578.0,1.0007534223009782,0
578.056,1.0007534183442908,0
578.112,1.000753414388753,0
578.168,1.0007534104343647,0
578.224,1.0007534064811252,0
578.28,1.0007534025290343,0
578.336,1.0007533985780912,0
578.392,1.0007533946282956,0
578.448,1.000753390679647,0
578.504,1.0007533867321454,0
578.56,1.0007533827857897,0
578.616,1.0007533788405798,0
578.672,1.0007533748965154,0
578.728,1.0007533709535956,0
578.784,1.0007533670118205,0
578.84,1.0007533630711893,0
578.896,1.0007533591317015,0
578.952,1.000753355193357,0
579.008,1.000753351256155,0
579.064,1.0007533473200954,0
579.12,1.0007533433851774,0
579.176,1.000753339451401,0
579.232,1.0007533355187652,0
579.288,1.0007533315872699,0
579.344,1.0007533276569147,0
579.4,1.000753323727699,0
579.456,1.0007533197996226,0
579.512,1.0007533158726847,0
579.568,1.0007533119468852,0
579.624,1.0007533080222233,0
579.68,1.000753304098699,0
579.736,1.0007533001763116,0
579.792,1.0007532962550605,0
579.848,1.0007532923349456,0
579.904,1.0007532884159662,0
579.96,1.0007532844981222,0
580.016,1.0007532805814128,0
580.072,1.0007532766658376,0
580.128,1.0007532727513964,0
580.184,1.0007532688380887,0
580.24,1.0007532649259139,0
580.296,1.0007532610148715,0
580.352,1.0007532571049613,0
580.408,1.000753253196183,0
580.4639999999999,1.0007532492885356,0
580.52,1.0007532453820192,0
580.576,1.0007532414766331,0
580.632,1.0007532375723769,0
580.688,1.0007532336692502,0
580.744,1.0007532297672526,0
580.8,1.0007532258663836,0
580.856,1.0007532219666428,0
580.912,1.0007532180680299,0
580.968,1.0007532141705442,0
581.024,1.0007532102741854,0
581.08,1.0007532063789528,0
581.136,1.0007532024848464,0
581.192,1.0007531985918658,0
581.248,1.0007531947000101,0
581.304,1.000753190809279,0
581.36,1.0007531869196724,0
581.416,1.0007531830311898,0
581.472,1.0007531791438302,0
581.528,1.000753175257594,0
